Entity,Year,Annual CO₂ emissions (per capita)
Denmark,1969,12.131152
Denmark,1970,12.587541
Denmark,1971,11.4851
Denmark,1972,11.9353075
Denmark,1973,11.787593
Denmark,1974,10.902493
Denmark,1975,11.0088625
Denmark,1976,11.839122
Denmark,1977,12.138169
Denmark,1978,11.956266
Denmark,1979,12.294358
Denmark,1980,11.767699
Denmark,1981,10.097666
Denmark,1982,10.476174
Denmark,1983,9.795468
Denmark,1984,9.934058
Denmark,1985,11.729101
Denmark,1986,11.483299
Denmark,1987,11.359712
Denmark,1988,10.724834
Denmark,1989,9.485337
Denmark,1990,10.3996
Denmark,1991,12.434776
Denmark,1992,11.276528
Denmark,1993,11.672107
Denmark,1994,12.420087
Denmark,1995,11.778546
Denmark,1996,14.228813
Denmark,1997,12.379391
Denmark,1998,11.542956
Denmark,1999,11.019202
Denmark,2000,10.168523
Denmark,2001,10.428898
Denmark,2002,10.33208
Denmark,2003,11.248856
Denmark,2004,10.193794
Denmark,2005,9.50771
Denmark,2006,10.941338
Denmark,2007,10.015147
Denmark,2008,9.328067
Denmark,2009,8.842789
Denmark,2010,8.864642
Denmark,2011,7.9390264
Denmark,2012,7.1270123
Denmark,2013,7.436014
Denmark,2014,6.656015
Denmark,2015,6.17604
Denmark,2016,6.4428453
Denmark,2017,6.010725
Denmark,2018,5.972235
Denmark,2019,5.3214316
Denmark,2020,4.8519464
Denmark,2021,5.051886
Denmark,2022,4.816581
Denmark,2023,4.5837965
Djibouti,1950,0.17640544
Djibouti,1951,0.39896092
Djibouti,1952,0.38666105
Djibouti,1953,0.42813116
Djibouti,1954,0.4665733
Djibouti,1955,0.5020347
Djibouti,1956,0.38894418
Djibouti,1957,0.56482196
Djibouti,1958,0.592342
Djibouti,1959,0.44110566
Djibouti,1960,0.4686784
Djibouti,1961,0.49201572
Djibouti,1962,0.51078796
Djibouti,1963,0.67405945
Djibouti,1964,0.8168108
Djibouti,1965,1.1085725
Djibouti,1966,1.208244
Djibouti,1967,0.7230568
Djibouti,1968,0.94298214
Djibouti,1969,0.619433
Djibouti,1970,0.9592416
Djibouti,1971,1.0393522
Djibouti,1972,1.1462331
Djibouti,1973,1.0062944
Djibouti,1974,1.008402
Djibouti,1975,0.94273704
Djibouti,1976,0.8576296
Djibouti,1977,0.7771768
Djibouti,1978,0.71970403
Djibouti,1979,1.1913334
Djibouti,1980,1.0684183
Djibouti,1981,0.8758906
Djibouti,1982,0.9754293
Djibouti,1983,0.9419788
Djibouti,1984,0.91594034
Djibouti,1985,0.89179415
Djibouti,1986,0.8852878
Djibouti,1987,0.8547766
Djibouti,1988,0.71845806
Djibouti,1989,0.7421681
Djibouti,1990,0.5121398
Djibouti,1991,0.4761058
Djibouti,1992,0.48582366
Djibouti,1993,0.49513432
Djibouti,1994,0.47943804
Djibouti,1995,0.49197757
Djibouti,1996,0.47473806
Djibouti,1997,0.49633506
Djibouti,1998,0.55014306
Djibouti,1999,0.53124696
Djibouti,2000,0.49031547
Djibouti,2001,0.47506124
Djibouti,2002,0.5020219
Djibouti,2003,0.5179658
Djibouti,2004,0.4923199
Djibouti,2005,0.49340862
Djibouti,2006,0.4838439
Djibouti,2007,0.5279249
Djibouti,2008,0.5582
Djibouti,2009,0.4864012
Djibouti,2010,0.5553848
Djibouti,2011,0.33220455
Djibouti,2012,0.3070051
Djibouti,2013,0.3904211
Djibouti,2014,0.4128488
Djibouti,2015,0.49489447
Djibouti,2016,0.4122581
Djibouti,2017,0.39224893
Djibouti,2018,0.44332924
Djibouti,2019,0.49899417
Djibouti,2020,0.41900718
Djibouti,2021,0.47408453
Djibouti,2022,0.43468726
Djibouti,2023,0.42721647
Dominica,1951,0.072668135
Dominica,1952,0.14420655
Dominica,1953,0.071352065
Dominica,1954,0.07037898
Dominica,1955,0.0692235
Dominica,1956,0.067904666
Dominica,1957,0.06642133
Dominica,1958,0.12956382
Dominica,1959,0.18926598
Dominica,1960,0.18524073
Dominica,1961,0.18265204
Dominica,1962,0.1804304
Dominica,1963,0.23746718
Dominica,1964,0.23431605
Dominica,1965,0.23087586
Dominica,1966,0.2273376
Dominica,1967,0.3353213
Dominica,1968,0.3296199
Dominica,1969,0.2697847
Dominica,1970,0.37237394
Dominica,1971,0.36902535
Dominica,1972,0.36626396
Dominica,1973,0.36347145
Dominica,1974,0.4125139
Dominica,1975,0.4097231
Dominica,1976,0.40715635
Dominica,1977,0.35433733
Dominica,1978,0.35282627
Dominica,1979,0.4521534
Dominica,1980,0.5015262
Dominica,1981,0.5022205
Dominica,1982,0.55473125
Dominica,1983,0.5572161
Dominica,1984,0.6103869
Dominica,1985,0.66415685
Dominica,1986,0.6672737
Dominica,1987,0.670911
Dominica,1988,0.778735
Dominica,1989,0.8359929
Dominica,1990,0.84232306
Dominica,1991,0.8462749
Dominica,1992,0.8460917
Dominica,1993,0.8974699
Dominica,1994,1.0025201
Dominica,1995,1.1608462
Dominica,1996,1.0562274
Dominica,1997,1.163628
Dominica,1998,1.1135489
Dominica,1999,1.1712193
Dominica,2000,1.4981308
Dominica,2001,1.6104314
Dominica,2002,1.5012658
Dominica,2003,1.7115997
Dominica,2004,2.0824554
Dominica,2005,2.1865394
Dominica,2006,2.077641
Dominica,2007,2.5025868
Dominica,2008,2.44902
Dominica,2009,2.714429
Dominica,2010,2.5020413
Dominica,2011,2.2293563
Dominica,2012,2.386176
Dominica,2013,2.2613063
Dominica,2014,2.3441098
Dominica,2015,2.4986076
Dominica,2016,2.4750352
Dominica,2017,2.247426
Dominica,2018,2.3659525
Dominica,2019,2.5376952
Dominica,2020,2.3328595
Dominica,2021,2.3999047
Dominica,2022,2.3398602
Dominica,2023,2.4528415
Dominican Republic,1870,0.05510457
Dominican Republic,1871,0.0062976587
Dominican Republic,1872,0.011865189
Dominican Republic,1873,0.0055857613
Dominican Republic,1874,0.0047470178
Dominican Republic,1875,0
Dominican Republic,1876,0
Dominican Republic,1877,0.007510094
Dominican Republic,1878,0.009804119
Dominican Republic,1879,0.0081210565
Dominican Republic,1880,0.017131565
Dominican Republic,1881,0.011305203
Dominican Republic,1882,0.0008497208
Dominican Republic,1883,0.010577455
Dominican Republic,1884,0.012879907
Dominican Republic,1885,0.013482654
Dominican Republic,1886,0.014866973
Dominican Republic,1887,0.010476704
Dominican Republic,1888,0.014566978
Dominican Republic,1889,0.014982339
Dominican Republic,1890,0.017810514
Dominican Republic,1891,0.018176109
Dominican Republic,1892,0.020728244
Dominican Republic,1893,0.025946802
Dominican Republic,1894,0.060535174
Dominican Republic,1895,0.043480445
Dominican Republic,1896,0.051539022
Dominican Republic,1897,0.03451545
Dominican Republic,1898,0.025101835
Dominican Republic,1899,0.029265266
Dominican Republic,1900,0.029166492
Dominican Republic,1901,0.026623659
Dominican Republic,1902,0.025919015
Dominican Republic,1903,0.03092473
Dominican Republic,1904,0.023560062
Dominican Republic,1905,0.026932232
Dominican Republic,1906,0.029724875
Dominican Republic,1907,0.04002282
Dominican Republic,1908,0.045073614
Dominican Republic,1909,0.038456585
Dominican Republic,1910,0.054442625
Dominican Republic,1911,0.05997708
Dominican Republic,1912,0.050715365
Dominican Republic,1913,0.05665673
Dominican Republic,1914,0.061256655
Dominican Republic,1915,0.07318374
Dominican Republic,1916,0.09023545
Dominican Republic,1917,0.09322474
Dominican Republic,1918,0.096431024
Dominican Republic,1919,0.067831226
Dominican Republic,1920,0.05445323
Dominican Republic,1921,0.05166661
Dominican Republic,1922,0.023177404
Dominican Republic,1923,0.03674466
Dominican Republic,1924,0.021553423
Dominican Republic,1925,0.023518203
Dominican Republic,1926,0.028109562
Dominican Republic,1927,0.022966966
Dominican Republic,1928,0.013316768
Dominican Republic,1929,0.018183226
Dominican Republic,1930,0.020869749
Dominican Republic,1931,0.007917076
Dominican Republic,1932,0.009267282
Dominican Republic,1933,0.005867954
Dominican Republic,1934,0.0061738295
Dominican Republic,1935,0.008285616
Dominican Republic,1936,0.007340105
Dominican Republic,1937,0.00418103
Dominican Republic,1938,0.0023906238
Dominican Republic,1939,0.00023148498
Dominican Republic,1940,0.0060725166
Dominican Republic,1941,0.0013075548
Dominican Republic,1942,0.0033718003
Dominican Republic,1943,0.007332472
Dominican Republic,1944,0.00039443836
Dominican Republic,1945,0.0008365306
Dominican Republic,1946,0.004046488
Dominican Republic,1947,0.007997132
Dominican Republic,1948,0.016142387
Dominican Republic,1949,0.011539067
Dominican Republic,1950,0.14629692
Dominican Republic,1951,0.1463841
Dominican Republic,1952,0.23485276
Dominican Republic,1953,0.23751909
Dominican Republic,1954,0.23275515
Dominican Republic,1955,0.32944086
Dominican Republic,1956,0.34307045
Dominican Republic,1957,0.34801483
Dominican Republic,1958,0.34759173
Dominican Republic,1959,0.35165688
Dominican Republic,1960,0.318176
Dominican Republic,1961,0.30494422
Dominican Republic,1962,0.3566532
Dominican Republic,1963,0.3479424
Dominican Republic,1964,0.4722195
Dominican Republic,1965,0.4057186
Dominican Republic,1966,0.42573735
Dominican Republic,1967,0.3879643
Dominican Republic,1968,0.5646457
Dominican Republic,1969,0.61986697
Dominican Republic,1970,0.70582056
Dominican Republic,1971,0.77775216
Dominican Republic,1972,1.0036592
Dominican Republic,1973,1.2460794
Dominican Republic,1974,1.3043097
Dominican Republic,1975,1.2548056
Dominican Republic,1976,1.2204499
Dominican Republic,1977,1.05334
Dominican Republic,1978,0.9960538
Dominican Republic,1979,1.2139574
Dominican Republic,1980,1.1218388
Dominican Republic,1981,1.0454696
Dominican Republic,1982,1.0493445
Dominican Republic,1983,1.2795411
Dominican Republic,1984,1.1751407
Dominican Republic,1985,1.1261505
Dominican Republic,1986,1.2358639
Dominican Republic,1987,1.4431753
Dominican Republic,1988,1.4206825
Dominican Republic,1989,1.4649462
Dominican Republic,1990,1.2495968
Dominican Republic,1991,1.3066514
Dominican Republic,1992,1.3988973
Dominican Republic,1993,1.4759023
Dominican Republic,1994,1.5237668
Dominican Republic,1995,1.9151675
Dominican Republic,1996,2.0521183
Dominican Republic,1997,2.1122622
Dominican Republic,1998,2.1404936
Dominican Republic,1999,2.1099854
Dominican Republic,2000,2.2124074
Dominican Republic,2001,2.1954215
Dominican Republic,2002,2.3665485
Dominican Republic,2003,2.376798
Dominican Republic,2004,1.9037334
Dominican Republic,2005,1.9447758
Dominican Republic,2006,2.0459967
Dominican Republic,2007,2.114397
Dominican Republic,2008,2.123852
Dominican Republic,2009,2.0402503
Dominican Republic,2010,2.0929904
Dominican Republic,2011,2.1434574
Dominican Republic,2012,2.1106217
Dominican Republic,2013,2.0862682
Dominican Republic,2014,2.1133895
Dominican Republic,2015,2.251567
Dominican Republic,2016,2.3356724
Dominican Republic,2017,2.251558
Dominican Republic,2018,2.3888187
Dominican Republic,2019,2.6046193
Dominican Republic,2020,2.4541068
Dominican Republic,2021,2.7721057
Dominican Republic,2022,2.7096121
Dominican Republic,2023,2.8257916
East Timor,1994,0
East Timor,1995,0
East Timor,1996,0
East Timor,1997,0
East Timor,1998,0.064229004
East Timor,1999,0.1832801
East Timor,2000,0.29509193
East Timor,2001,0.14632374
East Timor,2002,0.29788938
East Timor,2003,0.27107504
East Timor,2004,0.5349615
East Timor,2005,0.33866766
East Timor,2006,0.32430848
East Timor,2007,0.28667518
East Timor,2008,0.27618864
East Timor,2009,0.30393073
East Timor,2010,0.2886999
East Timor,2011,0.3908359
East Timor,2012,0.5210359
East Timor,2013,0.53401506
East Timor,2014,0.52819455
East Timor,2015,0.48927426
East Timor,2016,0.5234754
East Timor,2017,0.5510038
East Timor,2018,0.483596
East Timor,2019,0.51920164
East Timor,2020,0.4875513
East Timor,2021,0.459349
East Timor,2022,0.47420487
East Timor,2023,0.45665762
Ecuador,1892,0.00006432713
Ecuador,1893,0.000005985385
Ecuador,1894,0.00000961552
Ecuador,1895,0.0024883917
Ecuador,1896,0.0000021687301
Ecuador,1897,0.0005788915
Ecuador,1898,0
Ecuador,1899,0.0013729362
Ecuador,1900,0.0000020670652
Ecuador,1901,0.000012234245
Ecuador,1902,0.000032829303
Ecuador,1903,0.0016941266
Ecuador,1904,0.0027927968
Ecuador,1905,0.023755748
Ecuador,1906,0.008086106
Ecuador,1907,0.00030570725
Ecuador,1908,0.004785108
Ecuador,1909,0.02148532
Ecuador,1910,0.03335241
Ecuador,1911,0.03012813
Ecuador,1912,0.02723445
Ecuador,1913,0.030621221
Ecuador,1914,0.016727073
Ecuador,1915,0.013771962
Ecuador,1916,0.02764549
Ecuador,1917,0.034245703
Ecuador,1918,0.017152995
Ecuador,1919,0.018074298
Ecuador,1920,0.020981593
Ecuador,1921,0.019503636
Ecuador,1922,0.019151662
Ecuador,1923,0.021981938
Ecuador,1924,0.026942544
Ecuador,1925,0.037161067
Ecuador,1926,0.057359103
Ecuador,1927,0.11865122
Ecuador,1928,0.23713194
Ecuador,1929,0.29725403
Ecuador,1930,0.3303524
Ecuador,1931,0.36702877
Ecuador,1932,0.3337105
Ecuador,1933,0.33257493
Ecuador,1934,0.32803318
Ecuador,1935,0.34268475
Ecuador,1936,0.37369338
Ecuador,1937,0.40608004
Ecuador,1938,0.41887012
Ecuador,1939,0.42402664
Ecuador,1940,0.41984522
Ecuador,1941,0.2734796
Ecuador,1942,0.3827613
Ecuador,1943,0.3722741
Ecuador,1944,0.4535072
Ecuador,1945,0.4067837
Ecuador,1946,0.35426763
Ecuador,1947,0.36049187
Ecuador,1948,0.38820612
Ecuador,1949,0.38110134
Ecuador,1950,0.2104992
Ecuador,1951,0.19500707
Ecuador,1952,0.24168643
Ecuador,1953,0.21597596
Ecuador,1954,0.24689315
Ecuador,1955,0.29892406
Ecuador,1956,0.3150892
Ecuador,1957,0.2677081
Ecuador,1958,0.3043782
Ecuador,1959,0.28955206
Ecuador,1960,0.38371688
Ecuador,1961,0.34818843
Ecuador,1962,0.32179427
Ecuador,1963,0.35874325
Ecuador,1964,0.41598716
Ecuador,1965,0.42874736
Ecuador,1966,0.44232428
Ecuador,1967,0.45991638
Ecuador,1968,0.53669703
Ecuador,1969,0.6006303
Ecuador,1970,0.69504136
Ecuador,1971,0.66552603
Ecuador,1972,0.7028702
Ecuador,1973,0.7818932
Ecuador,1974,0.879315
Ecuador,1975,1.0332525
Ecuador,1976,1.1065092
Ecuador,1977,0.9927495
Ecuador,1978,1.3451704
Ecuador,1979,1.5273273
Ecuador,1980,1.6418624
Ecuador,1981,1.9855806
Ecuador,1982,2.233721
Ecuador,1983,2.2060833
Ecuador,1984,2.3349988
Ecuador,1985,2.078452
Ecuador,1986,1.591677
Ecuador,1987,1.5361365
Ecuador,1988,1.7150158
Ecuador,1989,1.967789
Ecuador,1990,1.5713588
Ecuador,1991,1.5096896
Ecuador,1992,2.0091052
Ecuador,1993,2.1595862
Ecuador,1994,1.2580605
Ecuador,1995,2.0273924
Ecuador,1996,2.1420789
Ecuador,1997,1.6148914
Ecuador,1998,1.8847599
Ecuador,1999,1.7622209
Ecuador,2000,1.6492264
Ecuador,2001,1.8130603
Ecuador,2002,1.8896518
Ecuador,2003,2.0244603
Ecuador,2004,2.149964
Ecuador,2005,2.2092562
Ecuador,2006,2.1077354
Ecuador,2007,2.3923388
Ecuador,2008,2.07987
Ecuador,2009,2.266208
Ecuador,2010,2.4061325
Ecuador,2011,2.4966385
Ecuador,2012,2.4022887
Ecuador,2013,2.5086834
Ecuador,2014,2.7272305
Ecuador,2015,2.53752
Ecuador,2016,2.3845396
Ecuador,2017,2.3374374
Ecuador,2018,2.2539744
Ecuador,2019,2.3103745
Ecuador,2020,1.8756075
Ecuador,2021,2.16058
Ecuador,2022,2.2734714
Ecuador,2023,2.4011562
Egypt,1911,0.00095592125
Egypt,1912,0.007244242
Egypt,1913,0.003426251
Egypt,1914,0.025874218
Egypt,1915,0.007615343
Egypt,1916,0.014760709
Egypt,1917,0.034258686
Egypt,1918,0.06949286
Egypt,1919,0.054725338
Egypt,1920,0.03568628
Egypt,1921,0.043537762
Egypt,1922,0.040802166
Egypt,1923,0.035621382
Egypt,1924,0.037430473
Egypt,1925,0.041100673
Egypt,1926,0.03903243
Egypt,1927,0.041264337
Egypt,1928,0.0623732
Egypt,1929,0.06553288
Egypt,1930,0.07165223
Egypt,1931,0.06975627
Egypt,1932,0.065090686
Egypt,1933,0.05876274
Egypt,1934,0.05479843
Egypt,1935,0.048983943
Egypt,1936,0.047148738
Egypt,1937,0.04393957
Egypt,1938,0.055349458
Egypt,1939,0.13811542
Egypt,1940,0.18441434
Egypt,1941,0.23555782
Egypt,1942,0.22320671
Egypt,1943,0.23263827
Egypt,1944,0.24078307
Egypt,1945,0.23437251
Egypt,1946,0.22137754
Egypt,1947,0.22538629
Egypt,1948,0.30597034
Egypt,1949,0.36178073
Egypt,1950,0.48387665
Egypt,1951,0.48869753
Egypt,1952,0.49278235
Egypt,1953,0.47600594
Egypt,1954,0.5025061
Egypt,1955,0.44723567
Egypt,1956,0.40768299
Egypt,1957,0.47677726
Egypt,1958,0.53447
Egypt,1959,0.48449862
Egypt,1960,0.59609145
Egypt,1961,0.6183112
Egypt,1962,0.65536684
Egypt,1963,0.7399627
Egypt,1964,0.85372454
Egypt,1965,0.90141183
Egypt,1966,0.8447982
Egypt,1967,0.61031544
Egypt,1968,0.6931462
Egypt,1969,0.58159834
Egypt,1970,0.6254058
Egypt,1971,0.6494565
Egypt,1972,0.7025981
Egypt,1973,0.6404258
Egypt,1974,0.6871057
Egypt,1975,0.7989631
Egypt,1976,0.865687
Egypt,1977,0.9280038
Egypt,1978,0.94012696
Egypt,1979,1.0016564
Egypt,1980,1.0278873
Egypt,1981,1.1274831
Egypt,1982,1.2159909
Egypt,1983,1.1924007
Egypt,1984,1.2935597
Egypt,1985,1.257659
Egypt,1986,1.4249808
Egypt,1987,1.3901141
Egypt,1988,1.3464882
Egypt,1989,1.2679212
Egypt,1990,1.2880467
Egypt,1991,1.2876428
Egypt,1992,1.3002454
Egypt,1993,1.4666941
Egypt,1994,1.3746907
Egypt,1995,1.5078541
Egypt,1996,1.4613423
Egypt,1997,1.632356
Egypt,1998,1.7875309
Egypt,1999,1.792778
Egypt,2000,1.9681126
Egypt,2001,1.710022
Egypt,2002,1.6940784
Egypt,2003,1.9256603
Egypt,2004,1.9197372
Egypt,2005,2.0741656
Egypt,2006,2.1667883
Egypt,2007,2.2403135
Egypt,2008,2.3027816
Egypt,2009,2.3597047
Egypt,2010,2.282698
Egypt,2011,2.3812723
Egypt,2012,2.2942393
Egypt,2013,2.2176762
Egypt,2014,2.3264904
Egypt,2015,2.253874
Egypt,2016,2.3550935
Egypt,2017,2.513841
Egypt,2018,2.358181
Egypt,2019,2.4057102
Egypt,2020,2.1530209
Egypt,2021,2.3516853
Egypt,2022,2.4078574
Egypt,2023,2.3486664
El Salvador,1870,0
El Salvador,1871,0
El Salvador,1872,0
El Salvador,1873,0
El Salvador,1874,0.0000053570566
El Salvador,1875,0
El Salvador,1876,0
El Salvador,1877,0.000004989995
El Salvador,1878,0.0000162445
El Salvador,1879,0.00003337264
El Salvador,1880,0.00001557242
El Salvador,1881,0.000004585291
El Salvador,1882,0.0000045076586
El Salvador,1883,0.00002219181
El Salvador,1884,0.00005244167
El Salvador,1885,0.00003298948
El Salvador,1886,0.000057903715
El Salvador,1887,0.000057014207
El Salvador,1888,0
El Salvador,1889,0
El Salvador,1890,0.000010655173
El Salvador,1891,0.000030262243
El Salvador,1892,0.00026414165
El Salvador,1893,0.00048950023
El Salvador,1894,0.000395331
El Salvador,1895,0.0004986864
El Salvador,1896,0.0073691895
El Salvador,1897,0.009643975
El Salvador,1898,0.000015924776
El Salvador,1899,0.002063574
El Salvador,1900,0.0000035739943
El Salvador,1901,0.00031248463
El Salvador,1902,0.0003383272
El Salvador,1903,0.000036997175
El Salvador,1904,0.000025207082
El Salvador,1905,0.00005999629
El Salvador,1906,0.00054774777
El Salvador,1907,0.0005119091
El Salvador,1908,0.000038032176
El Salvador,1909,0.00001761056
El Salvador,1910,0.0002773445
El Salvador,1911,0.00035710345
El Salvador,1912,0.00042215415
El Salvador,1913,0.0036493416
El Salvador,1914,0.00017721488
El Salvador,1915,0.00025598516
El Salvador,1916,0.00026772488
El Salvador,1917,0.00015081579
El Salvador,1918,0.00021867343
El Salvador,1919,0.0047015417
El Salvador,1920,0.006292946
El Salvador,1921,0.00014610091
El Salvador,1922,0.00017096852
El Salvador,1923,0.00011067846
El Salvador,1924,0.00019709828
El Salvador,1925,0.00026337252
El Salvador,1926,0.00030995754
El Salvador,1927,0.00658369
El Salvador,1928,0.007440206
El Salvador,1929,0.00802904
El Salvador,1930,0.00047913872
El Salvador,1931,0.00023492367
El Salvador,1932,0.006267969
El Salvador,1933,0.0052737687
El Salvador,1934,0.00022598135
El Salvador,1935,0.0008945443
El Salvador,1936,0.00022044875
El Salvador,1937,0.00021773342
El Salvador,1938,0.00021505158
El Salvador,1939,0.00042603514
El Salvador,1940,0.00020914248
El Salvador,1941,0.00020593735
El Salvador,1942,0.00020258105
El Salvador,1943,0.00039973672
El Salvador,1944,0.00019565232
El Salvador,1945,0.0001922773
El Salvador,1946,0.00018896055
El Salvador,1947,0.00018570102
El Salvador,1948,0.00036642846
El Salvador,1949,0.00017893311
El Salvador,1950,0.12267433
El Salvador,1951,0.14459123
El Salvador,1952,0.1699213
El Salvador,1953,0.17845438
El Salvador,1954,0.19582714
El Salvador,1955,0.18814696
El Salvador,1956,0.20942096
El Salvador,1957,0.23112544
El Salvador,1958,0.2253526
El Salvador,1959,0.22234918
El Salvador,1960,0.22170305
El Salvador,1961,0.20288622
El Salvador,1962,0.21981193
El Salvador,1963,0.37129655
El Salvador,1964,0.39550397
El Salvador,1965,0.32513553
El Salvador,1966,0.39618728
El Salvador,1967,0.34186372
El Salvador,1968,0.361934
El Salvador,1969,0.33279863
El Salvador,1970,0.38931668
El Salvador,1971,0.40155193
El Salvador,1972,0.43600625
El Salvador,1973,0.49938458
El Salvador,1974,0.48888978
El Salvador,1975,0.51098496
El Salvador,1976,0.52413225
El Salvador,1977,0.53047514
El Salvador,1978,0.5419508
El Salvador,1979,0.53047806
El Salvador,1980,0.46680278
El Salvador,1981,0.3979231
El Salvador,1982,0.37904277
El Salvador,1983,0.40051752
El Salvador,1984,0.33103707
El Salvador,1985,0.40152672
El Salvador,1986,0.39407232
El Salvador,1987,0.47413635
El Salvador,1988,0.46827808
El Salvador,1989,0.4807094
El Salvador,1990,0.45837373
El Salvador,1991,0.57410294
El Salvador,1992,0.5938131
El Salvador,1993,0.70241266
El Salvador,1994,0.78974545
El Salvador,1995,0.8674569
El Salvador,1996,0.7604334
El Salvador,1997,0.92663234
El Salvador,1998,0.9745682
El Salvador,1999,0.9448764
El Salvador,2000,0.9541774
El Salvador,2001,0.98146486
El Salvador,2002,1.0139154
El Salvador,2003,1.0727347
El Salvador,2004,1.041498
El Salvador,2005,1.0486518
El Salvador,2006,1.119211
El Salvador,2007,1.1390756
El Salvador,2008,1.0622752
El Salvador,2009,1.0436863
El Salvador,2010,1.0412687
El Salvador,2011,1.0672126
El Salvador,2012,1.0585476
El Salvador,2013,0.99277955
El Salvador,2014,0.9980938
El Salvador,2015,1.0782957
El Salvador,2016,1.0637066
El Salvador,2017,0.9607652
El Salvador,2018,1.0068917
El Salvador,2019,1.2138822
El Salvador,2020,1.0577208
El Salvador,2021,1.211914
El Salvador,2022,1.2420157
El Salvador,2023,1.304408
Equatorial Guinea,1950,0.048525516
Equatorial Guinea,1951,0.047670677
Equatorial Guinea,1952,0.046844836
Equatorial Guinea,1953,0.04603767
Equatorial Guinea,1954,0.120650835
Equatorial Guinea,1955,0.14823686
Equatorial Guinea,1956,0.1456911
Equatorial Guinea,1957,0.12886888
Equatorial Guinea,1958,0.18295372
Equatorial Guinea,1959,0.17976917
Equatorial Guinea,1960,0.08149526
Equatorial Guinea,1961,0.079982825
Equatorial Guinea,1962,0.07844397
Equatorial Guinea,1963,0.089701846
Equatorial Guinea,1964,0.087862395
